-6.000000000000000000e+00,2.840000000000000000e+03,5.035917520523071289e+00,7.724355914245462779e-03,8.443151629456422183e-03
-4.000000000000000000e+00,2.980000000000000000e+03,5.306316614151000977e+00,9.134796437840059929e-03,1.114978024820101506e-02
-1.000000000000000000e+01,2.256000000000000000e+03,4.450763940811157227e+00,9.162593680645972002e-03,1.267707835802783789e-02
-4.000000000000000000e+00,2.980000000000000000e+03,5.624214649200439453e+00,8.567735768651009096e-03,1.086266933886415910e-02
-1.200000000000000000e+01,2.525000000000000000e+03,4.791042566299438477e+00,8.378742358930539591e-03,1.099359924310802823e-02
-8.000000000000000000e+00,3.148000000000000000e+03,5.573153972625732422e+00,8.947285205987549200e-03,1.207665003529716577e-02
-6.000000000000000000e+00,3.252000000000000000e+03,6.426921606063842773e+00,8.597077671449968386e-03,1.157563361312898345e-02
-6.000000000000000000e+00,3.052000000000000000e+03,6.177469015121459961e+00,8.568671476068306231e-03,1.007093684361575793e-02
-2.000000000000000000e+00,3.692000000000000000e+03,7.571660995483398438e+00,8.488786979137602495e-03,1.146030001760766845e-02
-5.000000000000000000e+00,3.357000000000000000e+03,6.687510251998901367e+00,1.112401356216537879e-02,1.255994054215154622e-02
-1.500000000000000000e+01,2.092000000000000000e+03,4.452053546905517578e+00,1.095137558249408526e-02,1.099593962409397413e-02
-1.700000000000000000e+01,2.152000000000000000e+03,4.566941022872924805e+00,1.032891710531245490e-02,1.010733876377090286e-02
-1.000000000000000000e+00,3.492000000000000000e+03,7.769948720932006836e+00,9.346322559789616360e-03,1.094461466259563816e-02
-2.000000000000000000e+00,3.565000000000000000e+03,6.933840990066528320e+00,9.716389100077806040e-03,1.174441483223024989e-02
-1.200000000000000000e+01,2.580000000000000000e+03,4.533748626708984375e+00,8.678088474447741979e-03,1.030815367993202607e-02
-4.000000000000000000e+00,3.152000000000000000e+03,5.464913129806518555e+00,9.886024741198136054e-03,1.251190621545003601e-02
-9.000000000000000000e+00,2.732000000000000000e+03,4.881555557250976562e+00,9.883435897389221403e-03,1.214995201841799141e-02
-6.000000000000000000e+00,3.061000000000000000e+03,5.503273725509643555e+00,1.009043407540284425e-02,1.372862899715106624e-02
-7.000000000000000000e+00,2.973000000000000000e+03,4.884763717651367188e+00,8.345098015254464804e-03,1.031909262824738487e-02
-4.000000000000000000e+00,3.296000000000000000e+03,5.970881223678588867e+00,8.904225678998045276e-03,1.198397505379225625e-02
-9.000000000000000000e+00,2.945000000000000000e+03,5.390288114547729492e+00,9.428704173194872931e-03,1.297813034004989194e-02
-1.000000000000000000e+00,3.441000000000000000e+03,7.165587186813354492e+00,9.178085802253358252e-03,1.141153398162767299e-02
-1.100000000000000000e+01,2.500000000000000000e+03,5.597841501235961914e+00,8.964677769263332610e-03,1.175792004387637459e-02
-7.000000000000000000e+00,2.936000000000000000e+03,7.046268463134765625e+00,1.257636336711783973e-02,1.259117261712492004e-02
-6.000000000000000000e+00,3.304000000000000000e+03,6.926141500473022461e+00,1.114220586673349798e-02,1.244674434026504621e-02
-1.600000000000000000e+01,1.684000000000000000e+03,3.221914768218994141e+00,1.028244743934370216e-02,1.202912599890667948e-02
-9.000000000000000000e+00,2.548000000000000000e+03,4.436342716217041016e+00,9.587699654445900124e-03,1.118071520273468573e-02
-6.000000000000000000e+00,3.389000000000000000e+03,6.236613273620605469e+00,9.716524313848413225e-03,1.361198289982758214e-02
-2.000000000000000000e+00,3.280000000000000000e+03,6.050019979476928711e+00,9.280082392768807323e-03,1.108189792025477891e-02
